LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList,Message
169,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:45.170,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'checking']",f0318639,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> checking,[],image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
170,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:45.171,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'in', ' ', 'use', ':', ' ', 'on', ' ', 'this', ' ', 'node', ' ', '<*>', ' ', 'local', ',', ' ', '<*>', ' ', 'on', ' ', 'other', ' ', 'nodes', ' ', 'sharing', ' ', 'this', ' ', 'instance', ' ', 'storage']",9084abc9,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage",[],"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
171,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:45.359,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Active', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",7fcec85c,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
172,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:45.532,25746,INFO,nova.osapi_compute.wsgi.server,req-5d540c90-a504-4ae7-ac15-3f527a2a8b71 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2657590']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2657590"
173,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:45.806,25746,INFO,nova.osapi_compute.wsgi.server,req-243b1f1f-768b-4eb9-a559-3887ce7544ca 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2688351']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688351"
174,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:46.681,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'VM', ' ', 'Started', ' ', '(Lifecycle', ' ', 'Event)']",e62ddd64,[instance: <*>] VM Started (Lifecycle Event),['d96a117b-0193-4549-bdcc-63b917273d1d'],[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Started (Lifecycle Event)
175,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:46.754,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'VM', ' ', 'Paused', ' ', '(Lifecycle', ' ', 'Event)']",3f57c2b3,[instance: <*>] VM Paused (Lifecycle Event),['d96a117b-0193-4549-bdcc-63b917273d1d'],[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Paused (Lifecycle Event)
176,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:46.882,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'During', ' ', 'sync_power_state', ' ', 'the', ' ', 'instance', ' ', 'has', ' ', 'a', ' ', 'pending', ' ', 'task', ' ', '(spawning).', ' ', 'Skip.']",fe9c1237,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,['d96a117b-0193-4549-bdcc-63b917273d1d'],[instance: d96a117b-0193-4549-bdcc-63b917273d1d] During sync_power_state the instance has a pending task (spawning). Skip.
177,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:47.269,25746,INFO,nova.osapi_compute.wsgi.server,req-39b88da5-d66a-4bd5-8c1c-3d9a86685f81 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.4555459']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4555459"
178,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:47.543,25746,INFO,nova.osapi_compute.wsgi.server,req-db9f16f5-a91f-421d-a4a9-ae0f7e563c6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2685769']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685769"
179,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:48.812,25746,INFO,nova.osapi_compute.wsgi.server,req-37d41a3b-e45c-4972-b4a4-0812e63e3da0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2627749']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2627749"
180,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:49.076,25746,INFO,nova.osapi_compute.wsgi.server,req-a2c60c94-be5e-451e-ba23-b3ba022b70e9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2605669']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2605669"
181,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:50.362,25746,INFO,nova.osapi_compute.wsgi.server,req-5930f621-ff62-4c56-a7c4-04165c4b235a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2803490']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2803490"
182,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.413,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'checking']",f0318639,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> checking,[],image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
183,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.414,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'in', ' ', 'use', ':', ' ', 'on', ' ', 'this', ' ', 'node', ' ', '<*>', ' ', 'local', ',', ' ', '<*>', ' ', 'on', ' ', 'other', ' ', 'nodes', ' ', 'sharing', ' ', 'this', ' ', 'instance', ' ', 'storage']",9084abc9,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage",[],"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
184,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.595,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Active', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",7fcec85c,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
185,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:50.635,25746,INFO,nova.osapi_compute.wsgi.server,req-5af8f9a2-fcb3-47b3-b34e-5286b95b0b8b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2692139']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2692139"
186,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:51.914,25746,INFO,nova.osapi_compute.wsgi.server,req-065efef6-3934-40b5-91b3-03db9f152a8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2734950']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2734950"
187,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:52.192,25746,INFO,nova.osapi_compute.wsgi.server,req-e0181115-d3d1-4f16-b1fc-845c62a17d36 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2748618']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748618"
188,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.451,25743,INFO,nova.api.openstack.compute.server_external_events,req-f1165387-31bd-47d0-8401-c94cf986171d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"['Creating', ' ', 'event', ' ', 'network-vif-plugged', ':', 'a444c98d-73cb-4ef8-b9c8-dbc1c4a7bd5c', ' ', 'for', ' ', 'instance', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d']",3b70c34a,Creating event network-vif-plugged:<*> for instance <*>,"['a444c98d-73cb-4ef8-b9c8-dbc1c4a7bd5c', 'd96a117b-0193-4549-bdcc-63b917273d1d']",Creating event network-vif-plugged:a444c98d-73cb-4ef8-b9c8-dbc1c4a7bd5c for instance d96a117b-0193-4549-bdcc-63b917273d1d
189,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.456,25743,INFO,nova.osapi_compute.wsgi.server,req-f1165387-31bd-47d0-8401-c94cf986171d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"[' ', '<*>', ' ', ' ', '""', 'POST', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0897720']",3670a4a8,"<*> ""POST <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0897720"
190,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.466,25746,INFO,nova.osapi_compute.wsgi.server,req-96b6dd3d-8eb1-43f0-9bbb-19fd234cc6f5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2685661']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685661"
191,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.469,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'VM', ' ', 'Resumed', ' ', '(Lifecycle', ' ', 'Event)']",16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),['d96a117b-0193-4549-bdcc-63b917273d1d'],[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Resumed (Lifecycle Event)
192,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.482,2931,INFO,nova.virt.libvirt.driver,-,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'Instance', ' ', 'spawned', ' ', 'successfully.']",796fd834,[instance: <*>] Instance spawned successfully.,['d96a117b-0193-4549-bdcc-63b917273d1d'],[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Instance spawned successfully.
193,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.482,2931,INFO,nova.compute.manager,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'Took', ' ', '19.74', ' ', 'seconds', ' ', 'to', ' ', 'spawn', ' ', 'the', ' ', 'instance', ' ', 'on', ' ', 'the', ' ', 'hypervisor.']",9f276c62,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,"['d96a117b-0193-4549-bdcc-63b917273d1d', '19.74']",[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 19.74 seconds to spawn the instance on the hypervisor.
194,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.591,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'During', ' ', 'sync_power_state', ' ', 'the', ' ', 'instance', ' ', 'has', ' ', 'a', ' ', 'pending', ' ', 'task', ' ', '(spawning).', ' ', 'Skip.']",fe9c1237,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,['d96a117b-0193-4549-bdcc-63b917273d1d'],[instance: d96a117b-0193-4549-bdcc-63b917273d1d] During sync_power_state the instance has a pending task (spawning). Skip.
195,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.592,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'VM', ' ', 'Resumed', ' ', '(Lifecycle', ' ', 'Event)']",16b764ff,[instance: <*>] VM Resumed (Lifecycle Event),['d96a117b-0193-4549-bdcc-63b917273d1d'],[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Resumed (Lifecycle Event)
196,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.630,2931,INFO,nova.compute.manager,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'd96a117b-0193-4549-bdcc-63b917273d1d', ']', ' ', 'Took', ' ', '20.55', ' ', 'seconds', ' ', 'to', ' ', 'build', ' ', 'instance.']",e51c49ab,[instance: <*>] Took <*> seconds to build instance.,"['d96a117b-0193-4549-bdcc-63b917273d1d', '20.55']",[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 20.55 seconds to build instance.
197,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.761,25746,INFO,nova.osapi_compute.wsgi.server,req-47727d10-5693-482b-8a10-ae94798bfa8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2909820']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2909820"
198,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:55.039,25746,INFO,nova.osapi_compute.wsgi.server,req-83ca2d84-6122-4f81-9183-523acb70934b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2722361']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2722361"
199,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:55.140,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'checking']",f0318639,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> checking,[],image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
200,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:55.141,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'in', ' ', 'use', ':', ' ', 'on', ' ', 'this', ' ', 'node', ' ', '<*>', ' ', 'local', ',', ' ', '<*>', ' ', 'on', ' ', 'other', ' ', 'nodes', ' ', 'sharing', ' ', 'this', ' ', 'instance', ' ', 'storage']",9084abc9,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage",[],"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
201,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:55.290,25746,INFO,nova.osapi_compute.wsgi.server,req-538510d6-0945-4417-a8c9-1c377762514f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2472789']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2472789"
202,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:55.326,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Active', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",7fcec85c,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
203,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:59.816,25788,INFO,nova.metadata.wsgi.server,req-e0d4ce94-e0cb-41b5-9192-c6b9fdd49a94 - - - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2261620']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.139,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2261620"
204,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:59.826,25788,INFO,nova.metadata.wsgi.server,-,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0006461']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0006461"
205,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:59.914,25788,INFO,nova.metadata.wsgi.server,-,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0006561']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0006561"
206,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:00.222,25776,INFO,nova.metadata.wsgi.server,req-5de0f721-212b-46b8-81df-fb28eaafb152 - - - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2188199']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2188199"
207,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:00.236,25776,INFO,nova.metadata.wsgi.server,-,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0010579']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010579"
208,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:00.381,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['image', ' ', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', ' ', 'at', ' ', '(', ' ', '<*>', ' ', 'checking']",f0318639,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at ( <*> checking,[],image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
